FLastName, Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of
50u7h750874259e59f62221e7b147922bfd5c129ea729ada55c2e2fabcba5176c0f65, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,6,T/F,,Something can be both New and Improved,False,1,True,UnChecked,1,1
50u7h750874259e59f62221e7b147922bfd5c129ea729ada55c2e2fabcba5176c0f65, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,6,T/F,,Something can be both New and Improved,False,1,False,Checked,1,1
50u7h750874259e59f62221e7b147922bfd5c129ea729ada55c2e2fabcba5176c0f65, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Bob,0,1
50u7h750874259e59f62221e7b147922bfd5c129ea729ada55c2e2fabcba5176c0f65, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Smith,0,1
50u7h750874259e59f62221e7b147922bfd5c129ea729ada55c2e2fabcba5176c0f65, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
50u7h750874259e59f62221e7b147922bfd5c129ea729ada55c2e2fabcba5176c0f65, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
50u7h750874259e59f62221e7b147922bfd5c129ea729ada55c2e2fabcba5176c0f65, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,Checked,0,1
50u7h750874259e59f62221e7b147922bfd5c129ea729ada55c2e2fabcba5176c0f65, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,UnChecked,0,1
50u7h750874259e59f62221e7b147922bfd5c129ea729ada55c2e2fabcba5176c0f65, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
50u7h750874259e59f62221e7b147922bfd5c129ea729ada55c2e2fabcba5176c0f65, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
50u7h750874259e59f62221e7b147922bfd5c129ea729ada55c2e2fabcba5176c0f65, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,Checked,1,1
50u7h750874259e59f62221e7b147922bfd5c129ea729ada55c2e2fabcba5176c0f65, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,1,1
50u7h750874259e59f62221e7b147922bfd5c129ea729ada55c2e2fabcba5176c0f65, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,1,1
50u7h750874259e59f62221e7b147922bfd5c129ea729ada55c2e2fabcba5176c0f65, 1,1/16/2025 9:32 AM,1/16/2025 9:35 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,1,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,Checked,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,UnChecked,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,Checked,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,Checked,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,6,T/F,,Something can be both New and Improved,False,1,True,UnChecked,1,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,6,T/F,,Something can be both New and Improved,False,1,False,Checked,1,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,oscar,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,meyer,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,UnChecked,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,Checked,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,1,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,1,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,Checked,1,1
s74r3639045d9f6ee5f8dde3e64adf28fde9b407c761a5720ca2eb0da66e19854c0b6, 1,1/16/2025 9:31 AM,1/16/2025 9:34 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,1,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,UnChecked,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,Checked,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,Checked,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,huh,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,wat,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,UnChecked,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,Checked,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,UnChecked,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,Checked,0,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,1,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,Checked,1,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,1,1
11nvu1112bed2474d50e4f8a0f63cd4ab7c98b8b119e874d59e48704c7e0c8c64dd82, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,1,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,Checked,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,6,T/F,,Something can be both New and Improved,False,1,True,UnChecked,1,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,6,T/F,,Something can be both New and Improved,False,1,False,Checked,1,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,bolo,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,gna,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,Checked,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,0,1
wh17399c1fb5326b58c7cbb1ad0a36b164aae829b8a64677f77a664a114aefd30809e, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,UnChecked,0,1
w1111d510647b33971405dbeeb97eb02b729cc34df02f0675aec92c0189586b4b19b3, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,Checked,0,1
w1111d510647b33971405dbeeb97eb02b729cc34df02f0675aec92c0189586b4b19b3, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
w1111d510647b33971405dbeeb97eb02b729cc34df02f0675aec92c0189586b4b19b3, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
w1111d510647b33971405dbeeb97eb02b729cc34df02f0675aec92c0189586b4b19b3, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,UnChecked,0,1
